year	month	day	hour	minute	solar	wind	temp
2023	01	07	16	18	786	1.78	29.4
2023	01	07	16	32	737	2.05	29.6
2023	01	07	17	02	642	2.17	29.5
2023	01	07	17	17	600	2.32	29.6
2023	01	07	17	33	557	2.17	29.3
2023	01	07	17	48	511	2.2	29.8
2023	01	07	18	03	465	2.32	30
2023	01	07	18	18	418	2.3	29.8
2023	01	07	18	32	369	2.19	29.5
2023	01	07	18	48	319	2.28	29.1
2023	01	07	19	03	137	2.48	28.4
2023	01	07	19	18	34	2.04	28.4
2023	01	07	19	33	29	2.09	27.9
2023	01	07	19	48	24	1.89	27.4
2023	01	07	20	03	19	1.81	26.8
2023	01	07	20	18	15	1.77	26.2
2023	01	07	20	33	10	1.87	25.8
2023	01	07	21	04	1	1.76	24.9
2023	01	07	21	34	0	1.57	24
2023	01	07	21	49	0	1.61	23.4
2023	01	07	22	04	0	1.54	23
2023	01	07	22	19	0	1.39	22.8
2023	01	07	22	34	0	1.25	22.6
2023	01	07	22	49	0	1.34	22.3
2023	01	07	23	04	0	1.32	21.9
2023	01	07	23	19	0	1.3	21.4
2023	01	07	23	33	0	1.15	21.1
2023	01	07	23	48	0	0.96	20.7
2023	01	08	00	03	0	0.88	20.4
2023	01	08	00	19	0	0.87	19.9
2023	01	08	00	34	0	0.76	19.4
2023	01	08	00	49	0	0.76	19.3
2023	01	08	01	04	0	0.81	19.1
2023	01	08	01	35	0	0.69	18.5
2023	01	08	01	49	0	0.75	18.4
2023	01	08	02	04	0	0.74	18.3
2023	01	08	02	20	0	0.73	18.1
2023	01	08	02	35	0	0.7	18.1
2023	01	08	02	50	0	0.72	18
2023	01	08	03	05	0	0.68	17.9
2023	01	08	03	20	0	0.71	17.7
2023	01	08	03	34	0	0.72	17.6
2023	01	08	03	49	0	0.75	17.5
2023	01	08	04	04	0	0.58	17.4
2023	01	08	04	19	0	0.53	17.3
2023	01	08	04	49	0	0.55	16.9
2023	01	08	05	04	0	0.53	16.7
2023	01	08	05	19	0	0.5	16.6
2023	01	08	05	34	0	0.53	16.3
2023	01	08	05	49	0	0.52	16.2
2023	01	08	06	04	1	0.46	16.1
2023	01	08	06	19	6	0.53	16
2023	01	08	06	35	11	0.54	15.9
2023	01	08	06	50	18	0.55	16
2023	01	08	07	05	23	0.53	16.1
2023	01	08	07	20	30	0.56	16.3
2023	01	08	07	35	33	0.56	16.6
2023	01	08	07	50	44	0.61	16.9
2023	01	08	08	06	64	0.72	17.7
2023	01	08	08	21	257	0.79	18.2
2023	01	08	08	51	416	1.25	21.5
2023	01	08	09	06	461	1.23	22.9
2023	01	08	09	21	504	1.15	22.6
2023	01	08	09	36	549	1.12	22.5
2023	01	08	09	51	593	1.34	24
2023	01	08	10	05	633	1.02	23.3
2023	01	08	10	21	671	1.16	24.2
2023	01	08	10	35	710	1.55	26.1
2023	01	08	10	50	744	1.74	26.2
2023	01	08	11	06	777	1.59	26.1
2023	01	08	11	35	832	1.58	27.4
2023	01	08	11	50	854	1.81	27.6
2023	01	08	12	05	870	1.9	28.4
2023	01	08	12	21	880	1.81	28.2
2023	01	08	12	36	774	1.74	28.3
2023	01	08	12	51	59	1.91	28.9
2023	01	08	13	06	52	1.67	29.5
2023	01	08	13	20	51	1.87	29.3
2023	01	08	13	36	65	1.5	29.7
2023	01	08	13	51	884	1.82	29.5
2023	01	08	14	06	929	1.98	29.6
2023	01	08	14	21	927	1.84	29.5
2023	01	08	14	36	921	2.12	29.8
2023	01	08	15	06	894	1.66	30.3
2023	01	08	15	21	873	1.73	30.4
2023	01	08	15	36	848	1.77	30.8
2023	01	08	15	52	819	2.22	31.1
2023	01	08	16	07	787	1.84	31.1
2023	01	08	16	37	714	2.18	31.4
2023	01	08	16	52	675	1.82	31.6
2023	01	08	17	07	634	2.01	31.1
2023	01	08	17	22	591	1.72	31.2
2023	01	08	17	38	544	1.99	31.8
2023	01	08	17	53	495	1.88	31.7
2023	01	08	18	07	447	2.2	32.3
2023	01	08	18	38	349	2.36	32.1
2023	01	08	18	52	297	2.39	32.1
2023	01	08	19	08	82	2.48	31.8
2023	01	08	19	23	35	2.26	31.4
2023	01	08	19	38	30	2.12	31.2
2023	01	08	19	53	24	2.08	30.8
2023	01	08	20	08	20	1.77	30.4
2023	01	08	20	38	8	1.58	29.4
2023	01	08	20	53	3	1.48	29
2023	01	08	21	08	0	1.36	28.4
2023	01	08	21	23	0	1.31	27.9
2023	01	08	21	38	0	1.41	27.8
2023	01	08	21	53	0	1.29	27.5
2023	01	08	22	23	0	1.22	26.8
2023	01	08	22	38	0	1.25	26.4
2023	01	08	22	54	0	1.22	26.3
2023	01	08	23	09	0	1.2	25.9
2023	01	08	23	24	0	1.19	25.8
2023	01	08	23	39	0	1.21	25.5
2023	01	08	23	53	0	1.23	25.3
2023	01	09	00	08	0	1.25	25.1
2023	01	09	00	23	0	1.17	24.8
2023	01	09	00	38	0	1.2	24.6
2023	01	09	00	53	0	1.23	24.5
2023	01	09	01	08	0	1.16	24.2
2023	01	09	01	23	0	1.2	24.1
2023	01	09	01	39	0	1.17	23.8
2023	01	09	01	53	0	1.14	23.6
2023	01	09	02	08	0	1.14	23.4
2023	01	09	02	24	0	1.1	23
2023	01	09	02	38	0	1.15	22.5
2023	01	09	02	54	0	1.01	22
2023	01	09	03	09	0	0.87	21.5
2023	01	09	03	24	0	0.89	21.1
2023	01	09	03	39	0	0.87	20.8
2023	01	09	03	54	0	1.02	20.5
2023	01	09	04	10	0	1.04	20.2
2023	01	09	04	25	0	1.01	19.8
2023	01	09	04	40	0	1.01	19.5
2023	01	09	04	54	0	0.97	19.4
2023	01	09	05	24	0	0.94	19.3
2023	01	09	05	39	0	1	19.2
2023	01	09	05	54	0	1.18	19
2023	01	09	06	24	7	1.07	18.6
2023	01	09	06	39	14	0.95	18.6
2023	01	09	06	54	21	1.01	18.9
2023	01	09	07	24	33	0.96	19.4
2023	01	09	07	39	36	1.28	19.9
2023	01	09	07	54	48	1.21	20.4
2023	01	09	08	09	98	1.23	21.1
2023	01	09	08	23	267	1.11	22
2023	01	09	08	53	406	1.22	25.2
2023	01	09	09	08	451	1.25	25.6
2023	01	09	09	23	495	1.17	25.2
2023	01	09	09	38	536	1.5	25.5
2023	01	09	09	52	581	1.58	26.1
2023	01	09	10	07	622	1.43	25.3
2023	01	09	10	22	662	1.39	24.6
2023	01	09	10	38	699	1.4	25.1
2023	01	09	10	53	735	1.62	25.2
2023	01	09	11	07	766	1.78	24.6
2023	01	09	11	23	794	1.5	24.5
2023	01	09	11	37	819	1.85	24.6
2023	01	09	11	53	837	1.77	24.7
2023	01	09	12	08	854	1.6	24.4
2023	01	09	12	23	871	1.85	24
2023	01	09	12	38	619	1.57	23.4
2023	01	09	12	53	229	1.5	23.5
2023	01	09	13	08	209	1.46	23.2
2023	01	09	13	23	172	1.64	23.2
2023	01	09	13	38	319	1.8	22.4
2023	01	09	13	53	846	1.72	21.9
2023	01	09	14	08	892	1.62	22.2
2023	01	09	14	24	875	1.58	21.9
2023	01	09	14	39	953	1.55	22.1
2023	01	09	15	09	835	2.16	21.5
2023	01	09	15	24	573	2.1	20.6
2023	01	09	15	39	686	1.94	21.1
2023	01	09	15	54	603	1.8	20.7
2023	01	09	16	09	452	1.8	20.3
2023	01	09	16	24	418	1.57	20.6
2023	01	09	16	39	431	1.56	20.4
2023	01	09	16	54	329	1.5	20.5
2023	01	09	17	09	215	1.7	20.2
2023	01	09	17	24	211	1.59	20
2023	01	09	17	39	218	1.65	20
2023	01	09	17	54	184	1.54	19.6
2023	01	09	18	09	182	1.52	19.7
2023	01	09	18	24	148	1.67	19.3
2023	01	09	18	40	209	1.32	19.8
2023	01	09	18	55	135	1.35	19.7
2023	01	09	19	24	96	1.13	19.6
2023	01	09	19	40	73	1.17	19.7
2023	01	09	19	55	43	1.51	19.6
2023	01	09	20	10	25	1.3	19.5
2023	01	09	20	40	3	1.5	19.1
2023	01	09	20	56	1	1.16	19.1
2023	01	09	21	10	0	1.15	19.1
2023	01	09	21	26	0	1.27	19.2
2023	01	09	21	41	0	1.01	19.3
2023	01	09	21	56	0	0.97	19.2
2023	01	09	22	11	0	1.32	19.2
2023	01	09	22	26	0	0.94	19.1
2023	01	09	22	40	0	1.27	18.9
2023	01	09	22	56	0	1.05	18.8
2023	01	09	23	10	0	1.17	18.7
2023	01	09	23	26	0	1.14	18.6
2023	01	09	23	41	0	1.04	18.4
2023	01	09	23	56	0	1.04	18.5
2023	01	10	00	11	0	1.05	18.5
2023	01	10	00	26	0	1.04	18.4
2023	01	10	00	40	0	1.13	18.4
2023	01	10	01	11	0	1	18.2
2023	01	10	01	26	0	0.98	18.1
2023	01	10	01	41	0	1.03	18.1
2023	01	10	01	56	0	0.94	17.7
2023	01	10	02	27	0	0.77	17.5
2023	01	10	02	41	0	1.05	17.5
2023	01	10	02	57	0	0.85	17.5
2023	01	10	03	11	0	1.05	17.5
2023	01	10	03	26	0	0.93	17.5
2023	01	10	03	56	0	0.96	17.5
2023	01	10	04	11	0	0.82	17.5
2023	01	10	04	26	0	0.92	17.4
2023	01	10	04	41	0	0.88	17.4
2023	01	10	04	56	0	0.79	17.4
2023	01	10	05	11	0	0.92	17.3
2023	01	10	05	26	0	0.86	17.3
2023	01	10	05	40	0	0.87	17.1
2023	01	10	05	56	0	0.83	16.9
2023	01	10	06	10	0	0.92	17
2023	01	10	06	25	2	0.81	16.9
2023	01	10	06	40	5	0.94	16.9
2023	01	10	06	56	10	0.67	16.9
2023	01	10	07	11	15	0.98	16.8
2023	01	10	07	26	23	0.85	16.8
2023	01	10	07	41	36	1	16.7
2023	01	10	07	56	48	1.04	16.7
2023	01	10	08	11	64	1.01	16.6
2023	01	10	08	26	92	0.81	16.7
2023	01	10	08	41	99	0.95	16.8
2023	01	10	08	57	126	0.87	16.7
2023	01	10	09	11	129	0.77	16.9
2023	01	10	09	26	136	0.84	16.9
2023	01	10	09	41	162	1.12	17
2023	01	10	09	56	196	0.88	17.1
2023	01	10	10	11	210	0.87	17.2
2023	01	10	10	41	224	0.81	17.5
2023	01	10	10	56	336	1	17.6
2023	01	10	11	11	362	1	17.8
2023	01	10	11	26	459	1.18	18.4
2023	01	10	11	41	422	0.99	18.3
2023	01	10	11	56	438	1.01	18.7
2023	01	10	12	11	520	1.14	18.5
2023	01	10	12	26	695	1.03	18.9
2023	01	10	12	41	580	1.04	19.5
2023	01	10	12	56	294	1.46	19.4
2023	01	10	13	26	122	1.01	20.2
2023	01	10	13	41	324	1.07	20.3
2023	01	10	13	57	898	1.37	19.8
2023	01	10	14	12	901	1.31	20.5
2023	01	10	14	27	899	1.2	20.1
2023	01	10	14	42	892	1.42	20.3
2023	01	10	14	57	880	1.5	20.7
2023	01	10	15	12	864	1.52	21
2023	01	10	15	27	841	1.36	20.8
2023	01	10	15	43	814	1.36	20.4
2023	01	10	15	58	785	1.53	20.7
2023	01	10	16	13	750	1.6	21.1
2023	01	10	16	28	714	1.83	20.9
2023	01	10	16	43	678	1.44	21.2
2023	01	10	16	58	638	1.83	21
2023	01	10	17	13	595	1.51	20.9
2023	01	10	17	28	550	1.77	21
2023	01	10	17	43	506	1.43	21.4
2023	01	10	17	58	459	1.51	21.5
2023	01	10	18	13	413	1.3	21.4
2023	01	10	18	28	365	1.7	20.9
2023	01	10	18	43	316	1.45	21
2023	01	10	18	59	212	1.64	21
2023	01	10	19	13	51	1.19	21.2
2023	01	10	19	28	43	1.34	20.8
2023	01	10	19	43	35	0.96	20.6
2023	01	10	19	58	28	1.01	20.4
2023	01	10	20	13	22	1.17	20.1
2023	01	10	20	29	15	1.49	20
2023	01	10	20	43	7	1.35	20
2023	01	10	20	58	2	1.12	20
2023	01	10	21	13	0	0.98	20.2
2023	01	10	21	28	0	0.91	20.1
2023	01	10	21	43	0	0.83	20.1
2023	01	10	21	57	0	0.73	20.2
2023	01	10	22	12	0	0.79	20.2
2023	01	10	22	28	0	1.07	20.3
2023	01	10	22	43	0	1.1	20.5
2023	01	10	22	58	0	1.02	20.3
2023	01	10	23	13	0	1.05	20.2
2023	01	10	23	29	0	0.91	19.9
2023	01	10	23	43	0	0.89	19.6
2023	01	10	23	58	0	1	19.6
2023	01	11	00	14	0	1.03	19.5
2023	01	11	00	29	0	0.97	19.2
2023	01	11	00	44	0	0.9	19
2023	01	11	01	00	0	0.97	18.9
2023	01	11	01	14	0	1.02	18.8
2023	01	11	01	30	0	1	18.7
2023	01	11	01	44	0	0.97	18.6
2023	01	11	01	59	0	0.82	18.3
2023	01	11	02	14	0	0.88	18.1
2023	01	11	02	29	0	0.75	17.9
2023	01	11	02	43	0	0.74	17.7
2023	01	11	02	58	0	0.73	17.4
2023	01	11	03	13	0	0.76	17.3
2023	01	11	03	28	0	0.8	17.3
2023	01	11	03	58	0	0.78	17.1
2023	01	11	04	13	0	0.65	17
2023	01	11	04	43	0	0.56	16.7
2023	01	11	04	58	0	0.58	16.5
2023	01	11	05	13	0	0.52	16.4
2023	01	11	05	28	0	0.62	16.2
2023	01	11	05	43	0	0.57	16.2
2023	01	11	06	13	2	0.61	16
2023	01	11	06	28	8	0.6	16
2023	01	11	06	43	15	0.68	16
2023	01	11	06	57	22	0.69	16.1
2023	01	11	07	12	29	0.68	16.4
2023	01	11	07	27	35	0.74	16.6
2023	01	11	07	42	39	0.83	17.1
2023	01	11	07	57	54	0.89	17.5
2023	01	11	08	12	126	0.93	18.3
2023	01	11	08	27	300	1.1	19.4
2023	01	11	08	43	368	1.31	20.5
2023	01	11	09	13	466	1.29	22.2
2023	01	11	09	29	513	1.25	22.2
2023	01	11	09	44	561	1.55	22.9
2023	01	11	09	59	604	1.58	23.6
2023	01	11	10	13	645	1.37	23.5
2023	01	11	10	29	684	1.22	23.3
2023	01	11	10	44	722	1.38	24.3
2023	01	11	10	59	758	1.18	24.3
2023	01	11	11	29	817	1.58	25.9
2023	01	11	11	44	841	1.55	26.5
2023	01	11	12	00	857	1.8	27.1
2023	01	11	12	29	875	1.99	27.6
2023	01	11	12	44	301	1.9	29
2023	01	11	13	00	68	1.81	30
2023	01	11	13	15	70	2.21	30
2023	01	11	13	29	70	1.97	30.5
2023	01	11	13	44	442	1.95	29.9
2023	01	11	13	59	911	2.21	29.3
2023	01	11	14	14	905	1.85	28.6
2023	01	11	14	29	901	1.91	28.5
2023	01	11	14	43	892	2.08	28.5
2023	01	11	14	58	882	2.05	28.3
2023	01	11	15	13	866	2.44	28.3
2023	01	11	15	28	845	2.33	28.8
2023	01	11	15	43	819	2.19	29.7
2023	01	11	15	58	789	2.48	29.2
2023	01	11	16	13	757	2.22	29.3
2023	01	11	16	28	722	2.1	29.7
2023	01	11	16	43	685	2.04	29.1
2023	01	11	16	58	645	2.24	28.7
2023	01	11	17	13	602	2.09	28
2023	01	11	17	28	558	2.14	27.9
2023	01	11	17	42	515	1.86	27.7
2023	01	11	17	57	471	2.09	27.3
2023	01	11	18	12	432	1.82	27.5
2023	01	11	18	27	382	1.81	26.9
2023	01	11	18	42	319	1.78	27
2023	01	11	18	57	233	1.84	26.9
2023	01	11	19	11	47	1.51	27.2
2023	01	11	19	26	39	1.53	26.8
2023	01	11	19	42	37	1.7	26.5
2023	01	11	19	57	26	1.64	25.9
2023	01	11	20	11	20	1.7	25.5
2023	01	11	20	26	16	1.49	25.4
2023	01	11	20	56	2	1.44	24.5
2023	01	11	21	11	0	1.39	24.1
2023	01	11	21	26	0	1.24	23.6
2023	01	11	21	41	0	1.25	23
2023	01	11	22	11	0	1.07	22.8
2023	01	11	22	26	0	1.11	22.7
2023	01	11	22	41	0	1.23	22.4
2023	01	11	22	56	0	0.96	22.4
2023	01	11	23	11	0	0.96	22.3
2023	01	11	23	26	0	0.97	22.2
2023	01	11	23	41	0	0.95	22
2023	01	11	23	56	0	0.94	21.9
2023	01	12	00	11	0	0.99	21.7
2023	01	12	00	26	0	0.96	21.3
2023	01	12	00	41	0	0.91	21.2
2023	01	12	00	57	0	0.92	21.1
2023	01	12	01	11	0	0.87	20.9
2023	01	12	01	26	0	0.84	20.8
2023	01	12	01	41	0	0.9	20.7
2023	01	12	01	56	0	0.84	20.6
2023	01	12	02	11	0	0.95	20.5
2023	01	12	02	26	0	0.85	20.4
2023	01	12	02	41	0	0.88	20.3
2023	01	12	02	56	0	0.9	20.1
2023	01	12	03	11	0	0.86	20
2023	01	12	03	26	0	0.87	19.8
2023	01	12	03	41	0	0.82	19.6
2023	01	12	03	56	0	0.8	19.5
2023	01	12	04	11	0	0.83	19.4
2023	01	12	04	26	0	0.83	19.3
2023	01	12	04	41	0	0.82	19.2
2023	01	12	04	56	0	0.81	19
2023	01	12	05	11	0	0.78	19.1
2023	01	12	05	26	0	0.79	19.4
2023	01	12	05	42	0	0.73	19.3
2023	01	12	05	56	0	0.87	19.4
2023	01	12	06	11	2	0.84	19.4
2023	01	12	06	26	5	0.88	19.4
2023	01	12	06	41	11	0.92	19.3
2023	01	12	06	57	19	0.89	19.4
2023	01	12	07	12	23	0.8	19.6
2023	01	12	07	27	34	0.89	19.3
2023	01	12	07	42	38	0.73	19.3
2023	01	12	07	57	44	0.82	19.2
2023	01	12	08	11	52	0.85	18.9
2023	01	12	08	27	53	0.79	19
2023	01	12	08	42	57	0.97	18.7
2023	01	12	08	56	68	0.93	18.5
2023	01	12	09	11	90	0.83	18.3
2023	01	12	09	27	103	1.1	17.9
2023	01	12	09	41	101	1.01	17.8
2023	01	12	09	56	98	0.88	17.9
2023	01	12	10	11	104	0.92	17.7
2023	01	12	10	41	144	1.04	18.1
2023	01	12	10	56	171	0.75	18.1
2023	01	12	11	11	206	0.88	17.9
2023	01	12	11	26	222	0.98	18.3
2023	01	12	11	41	244	1.08	18.1
2023	01	12	11	56	315	1.12	18.8
2023	01	12	12	11	420	1.04	19.2
2023	01	12	12	26	639	1.29	20
2023	01	12	12	41	450	1.38	21
2023	01	12	12	56	135	1.2	21.5
2023	01	12	13	12	102	1.6	21.8
2023	01	12	13	27	95	1.47	21.9
2023	01	12	13	42	325	1.47	22.3
2023	01	12	13	57	909	1.33	22
2023	01	12	14	12	909	1.88	21.7
2023	01	12	14	42	904	1.64	22.5
2023	01	12	14	57	884	1.93	22.7
2023	01	12	15	12	881	1.56	22.4
2023	01	12	15	27	855	1.37	22.7
2023	01	12	15	57	807	1.53	23.4
2023	01	12	16	12	778	1.38	23.2
2023	01	12	16	28	744	1.7	23.8
2023	01	12	16	43	703	1.62	23.5
2023	01	12	16	58	659	1.77	23.9
2023	01	12	17	12	614	1.92	23.7
2023	01	12	17	42	521	1.39	23.8
2023	01	12	17	57	474	1.47	23.7
2023	01	12	18	12	429	1.77	24.2
2023	01	12	18	27	381	1.54	24.3
2023	01	12	18	42	330	1.85	23.5
2023	01	12	18	57	234	1.76	22.7
2023	01	12	19	12	53	1.6	22.5
2023	01	12	19	27	44	1.67	21.9
2023	01	12	19	42	36	1.51	21.6
2023	01	12	19	57	29	1.33	21.2
2023	01	12	20	11	23	1.29	21
2023	01	12	20	26	18	1.37	20.8
2023	01	12	20	41	8	1	20.7
2023	01	12	20	57	2	1.15	20.4
2023	01	12	21	11	0	1.04	20.4
2023	01	12	21	26	0	1.22	20.3
2023	01	12	21	41	0	1.15	20.3
2023	01	12	21	56	0	1.38	20.2
2023	01	12	22	11	0	1.11	20.1
2023	01	12	22	26	0	0.97	20.1
2023	01	12	22	41	0	1.02	20
2023	01	12	22	56	0	1.06	20
2023	01	12	23	11	0	1.05	19.8
2023	01	12	23	27	0	0.98	19.8
2023	01	12	23	42	0	0.8	19.5
2023	01	12	23	56	0	0.95	19.5
2023	01	13	00	11	0	0.85	19.5
2023	01	13	00	26	0	0.94	19.5
2023	01	13	00	42	0	0.92	19.6
2023	01	13	00	56	0	0.92	19.6
2023	01	13	01	12	0	0.81	19.6
2023	01	13	01	27	0	0.81	19.6
2023	01	13	01	42	0	0.9	19.6
2023	01	13	01	57	0	1.06	19.6
2023	01	13	02	12	0	0.99	19.7
2023	01	13	02	27	0	1.19	19.8
2023	01	13	02	42	0	1.26	19.7
2023	01	13	02	57	0	1.16	19.7
2023	01	13	03	12	0	1.11	19.7
2023	01	13	03	27	0	1.04	19.7
2023	01	13	03	42	0	1.04	19.7
2023	01	13	03	57	0	1.01	19.7
2023	01	13	04	13	0	1.02	19.7
2023	01	13	04	27	0	1.07	19.7
2023	01	13	04	42	0	1.05	19.7
2023	01	13	04	57	0	0.96	19.8
2023	01	13	05	12	0	1.12	19.8
2023	01	13	05	28	0	1.25	19.8
2023	01	13	05	42	0	1.06	19.8
2023	01	13	05	58	0	0.96	19.7
2023	01	13	06	13	0	1.05	19.7
2023	01	13	06	28	3	0.95	19.7
2023	01	13	06	58	16	0.92	19.7
2023	01	13	07	12	24	1	19.6
2023	01	13	07	28	27	1.08	19.7
2023	01	13	07	43	34	1.06	19.8
2023	01	13	07	58	47	1.04	19.8
2023	01	13	08	13	55	1.11	19.8
2023	01	13	08	28	44	1.04	19.8
2023	01	13	08	42	53	1.1	19.9
2023	01	13	08	58	72	1.24	19.9
2023	01	13	09	12	79	1.11	20
2023	01	13	09	27	79	1.1	20.1
2023	01	13	09	43	71	1.25	20
2023	01	13	09	58	71	1.3	20
2023	01	13	10	13	90	1.2	19.9
2023	01	13	10	28	115	0.97	20
2023	01	13	10	43	122	0.99	20
2023	01	13	10	58	125	1.2	20.1
2023	01	13	11	28	198	1.31	20.4
2023	01	13	11	43	224	1.41	20.7
2023	01	13	11	57	200	1.23	20.7
2023	01	13	12	13	171	1.31	20.9
2023	01	13	12	28	266	1.34	21
2023	01	13	12	43	375	1.19	21.5
2023	01	13	12	58	459	1.24	21.6
2023	01	13	13	13	350	1.59	22.6
2023	01	13	13	28	262	1.55	22.8
2023	01	13	13	43	484	1.45	22.9
2023	01	13	13	58	899	1.69	23.2
2023	01	13	14	13	870	1.72	23.3
2023	01	13	14	28	866	1.94	23.1
2023	01	13	14	44	864	1.62	23.1
2023	01	13	14	59	858	1.78	23.4
2023	01	13	15	14	843	1.92	23.7
2023	01	13	15	29	822	1.48	23.3
2023	01	13	15	44	800	1.79	23.8
2023	01	13	15	59	774	1.53	24
2023	01	13	16	14	744	1.91	24.1
2023	01	13	16	44	675	1.85	24.2
2023	01	13	17	00	635	2.21	24.1
2023	01	13	17	14	595	2.15	24.3
2023	01	13	17	29	550	2.02	23.9
2023	01	13	17	45	441	1.81	23.8
2023	01	13	17	59	318	1.67	23.7
2023	01	13	18	14	327	1.82	23.8
2023	01	13	18	29	351	1.58	24.1
2023	01	13	18	45	308	1.84	23.9
2023	01	13	19	00	183	1.86	23.8
2023	01	13	19	15	58	1.57	23.5
2023	01	13	19	30	50	1.39	23.4
2023	01	13	19	45	42	1.59	22.8
2023	01	13	20	00	34	1.48	22.5
2023	01	13	20	15	25	1.32	22.5
2023	01	13	20	30	16	1.25	22.4
2023	01	13	20	45	7	1.22	22.4
2023	01	13	21	00	1	1.31	22.3
2023	01	13	21	14	0	1.19	22.1
2023	01	13	21	29	0	1.17	21.9
2023	01	13	21	44	0	1.1	21.8
2023	01	13	21	59	0	1.12	21.7
2023	01	13	22	15	0	1.11	21.5
2023	01	13	22	30	0	1.1	21.4
2023	01	13	22	45	0	0.87	21.2
2023	01	13	23	00	0	1.03	21
2023	01	13	23	30	0	1.12	20.9
2023	01	13	23	45	0	1.09	20.9
2023	01	14	00	00	0	0.93	20.8
2023	01	14	00	15	0	1.15	20.7
2023	01	14	00	30	0	1	20.7
2023	01	14	00	45	0	0.9	20.6
2023	01	14	00	59	0	0.9	20.6
2023	01	14	01	14	0	1.04	20.6
2023	01	14	01	30	0	1.01	20.6
2023	01	14	01	45	0	1.13	20.6
2023	01	14	02	15	0	0.87	20.6
2023	01	14	02	30	0	0.88	20.7
2023	01	14	02	45	0	1.22	20.8
2023	01	14	03	00	0	1.03	20.7
2023	01	14	03	15	0	0.87	20.7
2023	01	14	03	30	0	0.89	20.7
2023	01	14	03	45	0	0.81	20.6
2023	01	14	03	59	0	0.91	20.5
2023	01	14	04	30	0	0.97	20.4
2023	01	14	04	45	0	1.01	20.4
2023	01	14	05	00	0	1.01	20.4
2023	01	14	05	15	0	0.98	20.4
2023	01	14	05	45	0	0.95	20.1
2023	01	14	06	00	0	0.89	20.1
2023	01	14	06	15	0	0.91	20.1
2023	01	14	06	45	7	0.79	20.1
2023	01	14	07	00	16	0.95	20.2
2023	01	14	07	30	48	0.94	20.3
2023	01	14	07	45	86	0.99	20.5
2023	01	14	08	00	81	0.86	20.6
2023	01	14	08	16	113	1.05	20.9
2023	01	14	08	30	240	1.04	21.4
2023	01	14	08	45	277	1.38	22.3
2023	01	14	09	00	407	1.39	23.1
2023	01	14	09	15	454	1.59	23.5
2023	01	14	09	30	499	1.64	24.6
2023	01	14	09	45	544	1.82	25.9
2023	01	14	09	59	586	1.73	26.2
2023	01	14	10	14	627	1.69	26.8
2023	01	14	10	29	666	2	27.6
2023	01	14	10	44	705	1.88	28.2
2023	01	14	11	14	771	2.24	30.2
2023	01	14	11	29	798	2.28	31
2023	01	14	11	44	823	2.24	31.6
2023	01	14	11	59	839	2.12	32.2
2023	01	14	12	14	852	2.11	32.7
2023	01	14	12	29	867	2.13	32.8
2023	01	14	12	44	277	1.93	33.2
2023	01	14	12	59	64	2.27	34.1
2023	01	14	13	14	64	2.08	34.4
2023	01	14	13	44	334	2.14	34.4
2023	01	14	13	59	901	2.11	34.5
2023	01	14	14	14	894	2.23	34.5
2023	01	14	14	30	895	2.24	34.7
2023	01	14	15	00	875	2.3	35.4
2023	01	14	15	15	858	2.35	35.9
2023	01	14	15	30	837	2.2	35.8
2023	01	14	15	45	789	2.5	36.5
2023	01	14	16	00	774	2.37	36.5
2023	01	14	16	15	754	2.39	36.7
2023	01	14	16	31	718	2.54	37.4
2023	01	14	16	45	674	2.46	37.6
2023	01	14	17	32	568	2.53	37.9
2023	01	14	17	46	533	2.57	37.9
2023	01	14	18	16	429	2.58	38.1
2023	01	14	18	31	368	2.58	38.1
2023	01	14	18	45	272	2.48	37.7
2023	01	14	19	00	165	2.46	37.1
2023	01	14	19	15	53	2.35	36.8
2023	01	14	19	30	35	2.19	36.4
2023	01	14	19	45	33	2.16	36.1
2023	01	14	20	00	27	2.11	35.8
2023	01	14	20	15	20	2.02	35.5
2023	01	14	20	30	14	2.05	35.1
2023	01	14	20	45	7	2.03	34.7
2023	01	14	21	00	1	2.04	34
2023	01	14	21	15	0	1.88	33.7
2023	01	14	21	30	0	1.79	31.8
2023	01	14	21	44	0	1.8	29.1
2023	01	14	21	59	0	1.77	27.9
2023	01	14	22	14	0	1.49	27.3
2023	01	14	22	45	0	1.64	25.6
2023	01	14	22	59	0	1.38	25
2023	01	14	23	14	0	1.14	24.5
2023	01	14	23	29	0	1.18	24.1
2023	01	14	23	45	0	1.23	24.1
2023	01	14	23	59	0	1.08	23.8
2023	01	15	00	15	0	1.29	23.6
2023	01	15	00	30	0	1.25	23.6
2023	01	15	00	45	0	1.13	23.8
2023	01	15	01	00	0	1.37	23.7
2023	01	15	01	15	0	1.22	23.5
2023	01	15	01	30	0	1.07	23.6
2023	01	15	01	45	0	1.13	23.6
2023	01	15	02	00	0	1.16	23.7
2023	01	15	02	14	0	1.42	23
2023	01	15	02	29	0	1.42	22.1
2023	01	15	02	44	0	1.26	21.4
2023	01	15	02	59	0	1.09	21
2023	01	15	03	44	0	1.19	20.2
2023	01	15	03	59	0	1.03	20.2
2023	01	15	04	14	0	1.38	20.1
2023	01	15	04	30	0	1.33	20
2023	01	15	04	45	0	1.35	19.8
2023	01	15	05	00	0	1.07	19.6
2023	01	15	05	15	0	1.07	18.8
2023	01	15	05	29	0	0.93	18.6
2023	01	15	05	45	0	1.1	18.7
